cache_index,dataset,reference,split
2661,kadid10k,kadid10k/i22,train
2662,kadid10k,kadid10k/i22,train
2663,kadid10k,kadid10k/i22,train
2664,kadid10k,kadid10k/i22,train
2665,kadid10k,kadid10k/i22,train
2666,kadid10k,kadid10k/i22,train
2667,kadid10k,kadid10k/i22,train
2668,kadid10k,kadid10k/i22,train
2669,kadid10k,kadid10k/i22,train
2670,kadid10k,kadid10k/i22,train
2671,kadid10k,kadid10k/i22,train
2672,kadid10k,kadid10k/i22,train
2673,kadid10k,kadid10k/i22,train
2674,kadid10k,kadid10k/i22,train
2675,kadid10k,kadid10k/i22,train
2676,kadid10k,kadid10k/i22,train
2677,kadid10k,kadid10k/i22,train
2678,kadid10k,kadid10k/i22,train
2679,kadid10k,kadid10k/i22,train
2680,kadid10k,kadid10k/i22,train
2681,kadid10k,kadid10k/i22,train
2682,kadid10k,kadid10k/i22,train
2683,kadid10k,kadid10k/i22,train
2684,kadid10k,kadid10k/i22,train
2685,kadid10k,kadid10k/i22,train
2686,kadid10k,kadid10k/i22,train
2687,kadid10k,kadid10k/i22,train
2688,kadid10k,kadid10k/i22,train
2689,kadid10k,kadid10k/i22,train
2690,kadid10k,kadid10k/i22,train
2691,kadid10k,kadid10k/i22,train
2692,kadid10k,kadid10k/i22,train
2693,kadid10k,kadid10k/i22,train
2694,kadid10k,kadid10k/i22,train
2695,kadid10k,kadid10k/i22,train
2696,kadid10k,kadid10k/i22,train
2697,kadid10k,kadid10k/i22,train
2698,kadid10k,kadid10k/i22,train
2699,kadid10k,kadid10k/i22,train
2700,kadid10k,kadid10k/i22,train
2701,kadid10k,kadid10k/i22,train
2702,kadid10k,kadid10k/i22,train
2703,kadid10k,kadid10k/i22,train
2704,kadid10k,kadid10k/i22,train
2705,kadid10k,kadid10k/i22,train
2706,kadid10k,kadid10k/i22,train
2707,kadid10k,kadid10k/i22,train
2708,kadid10k,kadid10k/i22,train
2709,kadid10k,kadid10k/i22,train
2710,kadid10k,kadid10k/i22,train
2711,kadid10k,kadid10k/i22,train
2712,kadid10k,kadid10k/i22,train
2713,kadid10k,kadid10k/i22,train
2714,kadid10k,kadid10k/i22,train
2715,kadid10k,kadid10k/i22,train
2716,kadid10k,kadid10k/i22,train
2717,kadid10k,kadid10k/i22,train
2718,kadid10k,kadid10k/i22,train
2719,kadid10k,kadid10k/i22,train
2720,kadid10k,kadid10k/i22,train
2721,kadid10k,kadid10k/i22,train
2722,kadid10k,kadid10k/i22,train
2723,kadid10k,kadid10k/i22,train
2724,kadid10k,kadid10k/i22,train
2725,kadid10k,kadid10k/i22,train
2726,kadid10k,kadid10k/i22,train
2727,kadid10k,kadid10k/i22,train
2728,kadid10k,kadid10k/i22,train
2729,kadid10k,kadid10k/i22,train
2730,kadid10k,kadid10k/i22,train
2731,kadid10k,kadid10k/i22,train
2732,kadid10k,kadid10k/i22,train
2733,kadid10k,kadid10k/i22,train
2734,kadid10k,kadid10k/i22,train
2735,kadid10k,kadid10k/i22,train
2736,kadid10k,kadid10k/i22,train
2737,kadid10k,kadid10k/i22,train
2738,kadid10k,kadid10k/i22,train
2739,kadid10k,kadid10k/i22,train
2740,kadid10k,kadid10k/i22,train
2741,kadid10k,kadid10k/i22,train
2742,kadid10k,kadid10k/i22,train
2743,kadid10k,kadid10k/i22,train
2744,kadid10k,kadid10k/i22,train
2745,kadid10k,kadid10k/i22,train
2746,kadid10k,kadid10k/i22,train
2747,kadid10k,kadid10k/i22,train
2748,kadid10k,kadid10k/i22,train
2749,kadid10k,kadid10k/i22,train
2750,kadid10k,kadid10k/i23,train
2751,kadid10k,kadid10k/i23,train
2752,kadid10k,kadid10k/i23,train
2753,kadid10k,kadid10k/i23,train
2754,kadid10k,kadid10k/i23,train
2755,kadid10k,kadid10k/i23,train
2756,kadid10k,kadid10k/i23,train
2757,kadid10k,kadid10k/i23,train
2758,kadid10k,kadid10k/i23,train
2759,kadid10k,kadid10k/i23,train
2760,kadid10k,kadid10k/i23,train
2761,kadid10k,kadid10k/i23,train
2762,kadid10k,kadid10k/i23,train
2763,kadid10k,kadid10k/i23,train
2764,kadid10k,kadid10k/i23,train
2765,kadid10k,kadid10k/i23,train
2766,kadid10k,kadid10k/i23,train
2767,kadid10k,kadid10k/i23,train
2768,kadid10k,kadid10k/i23,train
2769,kadid10k,kadid10k/i23,train
2770,kadid10k,kadid10k/i23,train
2771,kadid10k,kadid10k/i23,train
2772,kadid10k,kadid10k/i23,train
2773,kadid10k,kadid10k/i23,train
2774,kadid10k,kadid10k/i23,train
2775,kadid10k,kadid10k/i23,train
2776,kadid10k,kadid10k/i23,train
2777,kadid10k,kadid10k/i23,train
2778,kadid10k,kadid10k/i23,train
2779,kadid10k,kadid10k/i23,train
2780,kadid10k,kadid10k/i23,train
2781,kadid10k,kadid10k/i23,train
2782,kadid10k,kadid10k/i23,train
2783,kadid10k,kadid10k/i23,train
2784,kadid10k,kadid10k/i23,train
2785,kadid10k,kadid10k/i23,train
2786,kadid10k,kadid10k/i23,train
2787,kadid10k,kadid10k/i23,train
2788,kadid10k,kadid10k/i23,train
2789,kadid10k,kadid10k/i23,train
2790,kadid10k,kadid10k/i23,train
2791,kadid10k,kadid10k/i23,train
2792,kadid10k,kadid10k/i23,train
2793,kadid10k,kadid10k/i23,train
2794,kadid10k,kadid10k/i23,train
2795,kadid10k,kadid10k/i23,train
2796,kadid10k,kadid10k/i23,train
2797,kadid10k,kadid10k/i23,train
2798,kadid10k,kadid10k/i23,train
2799,kadid10k,kadid10k/i23,train
2800,kadid10k,kadid10k/i23,train
2801,kadid10k,kadid10k/i23,train
2802,kadid10k,kadid10k/i23,train
2803,kadid10k,kadid10k/i23,train
2804,kadid10k,kadid10k/i23,train
2805,kadid10k,kadid10k/i23,train
2806,kadid10k,kadid10k/i23,train
2807,kadid10k,kadid10k/i23,train
2808,kadid10k,kadid10k/i23,train
2809,kadid10k,kadid10k/i23,train
2810,kadid10k,kadid10k/i23,train
2811,kadid10k,kadid10k/i23,train
2812,kadid10k,kadid10k/i23,train
2813,kadid10k,kadid10k/i23,train
2814,kadid10k,kadid10k/i23,train
2815,kadid10k,kadid10k/i23,train
2816,kadid10k,kadid10k/i23,train
2817,kadid10k,kadid10k/i23,train
2818,kadid10k,kadid10k/i23,train
2819,kadid10k,kadid10k/i23,train
2820,kadid10k,kadid10k/i23,train
2821,kadid10k,kadid10k/i23,train
2822,kadid10k,kadid10k/i23,train
2823,kadid10k,kadid10k/i23,train
2824,kadid10k,kadid10k/i23,train
2825,kadid10k,kadid10k/i23,train
2826,kadid10k,kadid10k/i23,train
2827,kadid10k,kadid10k/i23,train
2828,kadid10k,kadid10k/i23,train
2829,kadid10k,kadid10k/i23,train
2830,kadid10k,kadid10k/i23,train
2831,kadid10k,kadid10k/i23,train
2832,kadid10k,kadid10k/i23,train
2833,kadid10k,kadid10k/i23,train
2834,kadid10k,kadid10k/i23,train
2835,kadid10k,kadid10k/i23,train
2836,kadid10k,kadid10k/i23,train
2837,kadid10k,kadid10k/i23,train
2838,kadid10k,kadid10k/i23,train
2839,kadid10k,kadid10k/i23,train
2840,kadid10k,kadid10k/i23,train
2841,kadid10k,kadid10k/i23,train
2842,kadid10k,kadid10k/i23,train
2843,kadid10k,kadid10k/i23,train
2844,kadid10k,kadid10k/i23,train
2845,kadid10k,kadid10k/i23,train
2846,kadid10k,kadid10k/i23,train
2847,kadid10k,kadid10k/i23,train
2848,kadid10k,kadid10k/i23,train
2849,kadid10k,kadid10k/i23,train
2850,kadid10k,kadid10k/i23,train
2851,kadid10k,kadid10k/i23,train
2852,kadid10k,kadid10k/i23,train
2853,kadid10k,kadid10k/i23,train
2854,kadid10k,kadid10k/i23,train
2855,kadid10k,kadid10k/i23,train
2856,kadid10k,kadid10k/i23,train
2857,kadid10k,kadid10k/i23,train
2858,kadid10k,kadid10k/i23,train
2859,kadid10k,kadid10k/i23,train
2860,kadid10k,kadid10k/i23,train
2861,kadid10k,kadid10k/i23,train
2862,kadid10k,kadid10k/i23,train
2863,kadid10k,kadid10k/i23,train
2864,kadid10k,kadid10k/i23,train
2865,kadid10k,kadid10k/i23,train
2866,kadid10k,kadid10k/i23,train
2867,kadid10k,kadid10k/i23,train
2868,kadid10k,kadid10k/i23,train
2869,kadid10k,kadid10k/i23,train
2870,kadid10k,kadid10k/i23,train
2871,kadid10k,kadid10k/i23,train
2872,kadid10k,kadid10k/i23,train
2873,kadid10k,kadid10k/i23,train
2874,kadid10k,kadid10k/i23,train
2875,kadid10k,kadid10k/i24,train
2876,kadid10k,kadid10k/i24,train
2877,kadid10k,kadid10k/i24,train
2878,kadid10k,kadid10k/i24,train
2879,kadid10k,kadid10k/i24,train
2880,kadid10k,kadid10k/i24,train
2881,kadid10k,kadid10k/i24,train
2882,kadid10k,kadid10k/i24,train
2883,kadid10k,kadid10k/i24,train
2884,kadid10k,kadid10k/i24,train
2885,kadid10k,kadid10k/i24,train
2886,kadid10k,kadid10k/i24,train
2887,kadid10k,kadid10k/i24,train
2888,kadid10k,kadid10k/i24,train
2889,kadid10k,kadid10k/i24,train
2890,kadid10k,kadid10k/i24,train
2891,kadid10k,kadid10k/i24,train
2892,kadid10k,kadid10k/i24,train
2893,kadid10k,kadid10k/i24,train
2894,kadid10k,kadid10k/i24,train
2895,kadid10k,kadid10k/i24,train
2896,kadid10k,kadid10k/i24,train
2897,kadid10k,kadid10k/i24,train
2898,kadid10k,kadid10k/i24,train
2899,kadid10k,kadid10k/i24,train
2900,kadid10k,kadid10k/i24,train
2901,kadid10k,kadid10k/i24,train
2902,kadid10k,kadid10k/i24,train
2903,kadid10k,kadid10k/i24,train
2904,kadid10k,kadid10k/i24,train
2905,kadid10k,kadid10k/i24,train
2906,kadid10k,kadid10k/i24,train
2907,kadid10k,kadid10k/i24,train
2908,kadid10k,kadid10k/i24,train
2909,kadid10k,kadid10k/i24,train
2910,kadid10k,kadid10k/i24,train
2911,kadid10k,kadid10k/i24,train
2912,kadid10k,kadid10k/i24,train
2913,kadid10k,kadid10k/i24,train
2914,kadid10k,kadid10k/i24,train
2915,kadid10k,kadid10k/i24,train
2916,kadid10k,kadid10k/i24,train
2917,kadid10k,kadid10k/i24,train
2918,kadid10k,kadid10k/i24,train
2919,kadid10k,kadid10k/i24,train
2920,kadid10k,kadid10k/i24,train
2921,kadid10k,kadid10k/i24,train
2922,kadid10k,kadid10k/i24,train
2923,kadid10k,kadid10k/i24,train
2924,kadid10k,kadid10k/i24,train
2925,kadid10k,kadid10k/i24,train
2926,kadid10k,kadid10k/i24,train
2927,kadid10k,kadid10k/i24,train
2928,kadid10k,kadid10k/i24,train
2929,kadid10k,kadid10k/i24,train
2930,kadid10k,kadid10k/i24,train
2931,kadid10k,kadid10k/i24,train
2932,kadid10k,kadid10k/i24,train
2933,kadid10k,kadid10k/i24,train
2934,kadid10k,kadid10k/i24,train
2935,kadid10k,kadid10k/i24,train
2936,kadid10k,kadid10k/i24,train
2937,kadid10k,kadid10k/i24,train
2938,kadid10k,kadid10k/i24,train
2939,kadid10k,kadid10k/i24,train
2940,kadid10k,kadid10k/i24,train
2941,kadid10k,kadid10k/i24,train
2942,kadid10k,kadid10k/i24,train
2943,kadid10k,kadid10k/i24,train
2944,kadid10k,kadid10k/i24,train
2945,kadid10k,kadid10k/i24,train
2946,kadid10k,kadid10k/i24,train
2947,kadid10k,kadid10k/i24,train
2948,kadid10k,kadid10k/i24,train
2949,kadid10k,kadid10k/i24,train
2950,kadid10k,kadid10k/i24,train
2951,kadid10k,kadid10k/i24,train
2952,kadid10k,kadid10k/i24,train
2953,kadid10k,kadid10k/i24,train
2954,kadid10k,kadid10k/i24,train
2955,kadid10k,kadid10k/i24,train
2956,kadid10k,kadid10k/i24,train
2957,kadid10k,kadid10k/i24,train
2958,kadid10k,kadid10k/i24,train
2959,kadid10k,kadid10k/i24,train
2960,kadid10k,kadid10k/i24,train
2961,kadid10k,kadid10k/i24,train
2962,kadid10k,kadid10k/i24,train
2963,kadid10k,kadid10k/i24,train
2964,kadid10k,kadid10k/i24,train
2965,kadid10k,kadid10k/i24,train
2966,kadid10k,kadid10k/i24,train
2967,kadid10k,kadid10k/i24,train
2968,kadid10k,kadid10k/i24,train
2969,kadid10k,kadid10k/i24,train
2970,kadid10k,kadid10k/i24,train
2971,kadid10k,kadid10k/i24,train
2972,kadid10k,kadid10k/i24,train
2973,kadid10k,kadid10k/i24,train
2974,kadid10k,kadid10k/i24,train
2975,kadid10k,kadid10k/i24,train
2976,kadid10k,kadid10k/i24,train
2977,kadid10k,kadid10k/i24,train
2978,kadid10k,kadid10k/i24,train
2979,kadid10k,kadid10k/i24,train
2980,kadid10k,kadid10k/i24,train
2981,kadid10k,kadid10k/i24,train
2982,kadid10k,kadid10k/i24,train
2983,kadid10k,kadid10k/i24,train
2984,kadid10k,kadid10k/i24,train
2985,kadid10k,kadid10k/i24,train
2986,kadid10k,kadid10k/i24,train
2987,kadid10k,kadid10k/i24,train
2988,kadid10k,kadid10k/i24,train
2989,kadid10k,kadid10k/i24,train
2990,kadid10k,kadid10k/i24,train
2991,kadid10k,kadid10k/i24,train
2992,kadid10k,kadid10k/i24,train
2993,kadid10k,kadid10k/i24,train
2994,kadid10k,kadid10k/i24,train
2995,kadid10k,kadid10k/i24,train
2996,kadid10k,kadid10k/i24,train
2997,kadid10k,kadid10k/i24,train
2998,kadid10k,kadid10k/i24,train
2999,kadid10k,kadid10k/i24,train
3125,kadid10k,kadid10k/i26,train
3126,kadid10k,kadid10k/i26,train
3127,kadid10k,kadid10k/i26,train
3128,kadid10k,kadid10k/i26,train
3129,kadid10k,kadid10k/i26,train
3130,kadid10k,kadid10k/i26,train
3131,kadid10k,kadid10k/i26,train
3132,kadid10k,kadid10k/i26,train
3133,kadid10k,kadid10k/i26,train
3134,kadid10k,kadid10k/i26,train
3135,kadid10k,kadid10k/i26,train
3136,kadid10k,kadid10k/i26,train
3137,kadid10k,kadid10k/i26,train
3138,kadid10k,kadid10k/i26,train
3139,kadid10k,kadid10k/i26,train
3140,kadid10k,kadid10k/i26,train
3141,kadid10k,kadid10k/i26,train
3142,kadid10k,kadid10k/i26,train
3143,kadid10k,kadid10k/i26,train
3144,kadid10k,kadid10k/i26,train
3145,kadid10k,kadid10k/i26,train
3146,kadid10k,kadid10k/i26,train
3147,kadid10k,kadid10k/i26,train
3148,kadid10k,kadid10k/i26,train
3149,kadid10k,kadid10k/i26,train
3150,kadid10k,kadid10k/i26,train
3151,kadid10k,kadid10k/i26,train
3152,kadid10k,kadid10k/i26,train
3153,kadid10k,kadid10k/i26,train
3154,kadid10k,kadid10k/i26,train
3155,kadid10k,kadid10k/i26,train
3156,kadid10k,kadid10k/i26,train
3157,kadid10k,kadid10k/i26,train
3158,kadid10k,kadid10k/i26,train
3159,kadid10k,kadid10k/i26,train
3160,kadid10k,kadid10k/i26,train
3161,kadid10k,kadid10k/i26,train
3162,kadid10k,kadid10k/i26,train
3163,kadid10k,kadid10k/i26,train
3164,kadid10k,kadid10k/i26,train
3165,kadid10k,kadid10k/i26,train
3166,kadid10k,kadid10k/i26,train
3167,kadid10k,kadid10k/i26,train
3168,kadid10k,kadid10k/i26,train
3169,kadid10k,kadid10k/i26,train
3170,kadid10k,kadid10k/i26,train
3171,kadid10k,kadid10k/i26,train
3172,kadid10k,kadid10k/i26,train
3173,kadid10k,kadid10k/i26,train
3174,kadid10k,kadid10k/i26,train
3175,kadid10k,kadid10k/i26,train
3176,kadid10k,kadid10k/i26,train
3177,kadid10k,kadid10k/i26,train
3178,kadid10k,kadid10k/i26,train
3179,kadid10k,kadid10k/i26,train
3180,kadid10k,kadid10k/i26,train
3181,kadid10k,kadid10k/i26,train
3182,kadid10k,kadid10k/i26,train
3183,kadid10k,kadid10k/i26,train
3184,kadid10k,kadid10k/i26,train
3185,kadid10k,kadid10k/i26,train
3186,kadid10k,kadid10k/i26,train
3187,kadid10k,kadid10k/i26,train
3188,kadid10k,kadid10k/i26,train
3189,kadid10k,kadid10k/i26,train
3190,kadid10k,kadid10k/i26,train
3191,kadid10k,kadid10k/i26,train
3192,kadid10k,kadid10k/i26,train
3193,kadid10k,kadid10k/i26,train
3194,kadid10k,kadid10k/i26,train
3195,kadid10k,kadid10k/i26,train
3196,kadid10k,kadid10k/i26,train
3197,kadid10k,kadid10k/i26,train
3198,kadid10k,kadid10k/i26,train
3199,kadid10k,kadid10k/i26,train
3200,kadid10k,kadid10k/i26,train
3201,kadid10k,kadid10k/i26,train
3202,kadid10k,kadid10k/i26,train
3203,kadid10k,kadid10k/i26,train
3204,kadid10k,kadid10k/i26,train
3205,kadid10k,kadid10k/i26,train
3206,kadid10k,kadid10k/i26,train
3207,kadid10k,kadid10k/i26,train
3208,kadid10k,kadid10k/i26,train
3209,kadid10k,kadid10k/i26,train
3210,kadid10k,kadid10k/i26,train
3211,kadid10k,kadid10k/i26,train
3212,kadid10k,kadid10k/i26,train
3213,kadid10k,kadid10k/i26,train
3214,kadid10k,kadid10k/i26,train
3215,kadid10k,kadid10k/i26,train
3216,kadid10k,kadid10k/i26,train
3217,kadid10k,kadid10k/i26,train
3218,kadid10k,kadid10k/i26,train
3219,kadid10k,kadid10k/i26,train
3220,kadid10k,kadid10k/i26,train
3221,kadid10k,kadid10k/i26,train
3222,kadid10k,kadid10k/i26,train
3223,kadid10k,kadid10k/i26,train
3224,kadid10k,kadid10k/i26,train
3225,kadid10k,kadid10k/i26,train
3226,kadid10k,kadid10k/i26,train
3227,kadid10k,kadid10k/i26,train
3228,kadid10k,kadid10k/i26,train
3229,kadid10k,kadid10k/i26,train
3230,kadid10k,kadid10k/i26,train
3231,kadid10k,kadid10k/i26,train
3232,kadid10k,kadid10k/i26,train
3233,kadid10k,kadid10k/i26,train
3234,kadid10k,kadid10k/i26,train
3235,kadid10k,kadid10k/i26,train
3236,kadid10k,kadid10k/i26,train
3237,kadid10k,kadid10k/i26,train
3238,kadid10k,kadid10k/i26,train
3239,kadid10k,kadid10k/i26,train
3240,kadid10k,kadid10k/i26,train
3241,kadid10k,kadid10k/i26,train
3242,kadid10k,kadid10k/i26,train
3243,kadid10k,kadid10k/i26,train
3244,kadid10k,kadid10k/i26,train
3245,kadid10k,kadid10k/i26,train
3246,kadid10k,kadid10k/i26,train
3247,kadid10k,kadid10k/i26,train
3248,kadid10k,kadid10k/i26,train
3249,kadid10k,kadid10k/i26,train
3500,kadid10k,kadid10k/i29,train
3501,kadid10k,kadid10k/i29,train
3502,kadid10k,kadid10k/i29,train
3503,kadid10k,kadid10k/i29,train
3504,kadid10k,kadid10k/i29,train
3505,kadid10k,kadid10k/i29,train
3506,kadid10k,kadid10k/i29,train
3507,kadid10k,kadid10k/i29,train
3508,kadid10k,kadid10k/i29,train
3509,kadid10k,kadid10k/i29,train
3510,kadid10k,kadid10k/i29,train
3511,kadid10k,kadid10k/i29,train
3512,kadid10k,kadid10k/i29,train
3513,kadid10k,kadid10k/i29,train
3514,kadid10k,kadid10k/i29,train
3515,kadid10k,kadid10k/i29,train
3516,kadid10k,kadid10k/i29,train
3517,kadid10k,kadid10k/i29,train
3518,kadid10k,kadid10k/i29,train
3519,kadid10k,kadid10k/i29,train
3520,kadid10k,kadid10k/i29,train
3521,kadid10k,kadid10k/i29,train
3522,kadid10k,kadid10k/i29,train
3523,kadid10k,kadid10k/i29,train
3524,kadid10k,kadid10k/i29,train
3525,kadid10k,kadid10k/i29,train
3526,kadid10k,kadid10k/i29,train
3527,kadid10k,kadid10k/i29,train
3528,kadid10k,kadid10k/i29,train
3529,kadid10k,kadid10k/i29,train
3530,kadid10k,kadid10k/i29,train
3531,kadid10k,kadid10k/i29,train
3532,kadid10k,kadid10k/i29,train
3533,kadid10k,kadid10k/i29,train
3534,kadid10k,kadid10k/i29,train
3535,kadid10k,kadid10k/i29,train
3536,kadid10k,kadid10k/i29,train
3537,kadid10k,kadid10k/i29,train
3538,kadid10k,kadid10k/i29,train
3539,kadid10k,kadid10k/i29,train
3540,kadid10k,kadid10k/i29,train
3541,kadid10k,kadid10k/i29,train
3542,kadid10k,kadid10k/i29,train
3543,kadid10k,kadid10k/i29,train
3544,kadid10k,kadid10k/i29,train
3545,kadid10k,kadid10k/i29,train
3546,kadid10k,kadid10k/i29,train
3547,kadid10k,kadid10k/i29,train
3548,kadid10k,kadid10k/i29,train
3549,kadid10k,kadid10k/i29,train
3550,kadid10k,kadid10k/i29,train
3551,kadid10k,kadid10k/i29,train
3552,kadid10k,kadid10k/i29,train
3553,kadid10k,kadid10k/i29,train
3554,kadid10k,kadid10k/i29,train
3555,kadid10k,kadid10k/i29,train
3556,kadid10k,kadid10k/i29,train
3557,kadid10k,kadid10k/i29,train
3558,kadid10k,kadid10k/i29,train
3559,kadid10k,kadid10k/i29,train
3560,kadid10k,kadid10k/i29,train
3561,kadid10k,kadid10k/i29,train
3562,kadid10k,kadid10k/i29,train
3563,kadid10k,kadid10k/i29,train
3564,kadid10k,kadid10k/i29,train
3565,kadid10k,kadid10k/i29,train
3566,kadid10k,kadid10k/i29,train
3567,kadid10k,kadid10k/i29,train
3568,kadid10k,kadid10k/i29,train
3569,kadid10k,kadid10k/i29,train
3570,kadid10k,kadid10k/i29,train
3571,kadid10k,kadid10k/i29,train
3572,kadid10k,kadid10k/i29,train
3573,kadid10k,kadid10k/i29,train
3574,kadid10k,kadid10k/i29,train
3575,kadid10k,kadid10k/i29,train
3576,kadid10k,kadid10k/i29,train
3577,kadid10k,kadid10k/i29,train
3578,kadid10k,kadid10k/i29,train
3579,kadid10k,kadid10k/i29,train
3580,kadid10k,kadid10k/i29,train
3581,kadid10k,kadid10k/i29,train
3582,kadid10k,kadid10k/i29,train
3583,kadid10k,kadid10k/i29,train
3584,kadid10k,kadid10k/i29,train
3585,kadid10k,kadid10k/i29,train
3586,kadid10k,kadid10k/i29,train
3587,kadid10k,kadid10k/i29,train
3588,kadid10k,kadid10k/i29,train
3589,kadid10k,kadid10k/i29,train
3590,kadid10k,kadid10k/i29,train
3591,kadid10k,kadid10k/i29,train
3592,kadid10k,kadid10k/i29,train
3593,kadid10k,kadid10k/i29,train
3594,kadid10k,kadid10k/i29,train
3595,kadid10k,kadid10k/i29,train
3596,kadid10k,kadid10k/i29,train
3597,kadid10k,kadid10k/i29,train
3598,kadid10k,kadid10k/i29,train
3599,kadid10k,kadid10k/i29,train
3600,kadid10k,kadid10k/i29,train
3601,kadid10k,kadid10k/i29,train
3602,kadid10k,kadid10k/i29,train
3603,kadid10k,kadid10k/i29,train
3604,kadid10k,kadid10k/i29,train
3605,kadid10k,kadid10k/i29,train
3606,kadid10k,kadid10k/i29,train
3607,kadid10k,kadid10k/i29,train
3608,kadid10k,kadid10k/i29,train
3609,kadid10k,kadid10k/i29,train
3610,kadid10k,kadid10k/i29,train
3611,kadid10k,kadid10k/i29,train
3612,kadid10k,kadid10k/i29,train
3613,kadid10k,kadid10k/i29,train
3614,kadid10k,kadid10k/i29,train
3615,kadid10k,kadid10k/i29,train
3616,kadid10k,kadid10k/i29,train
3617,kadid10k,kadid10k/i29,train
3618,kadid10k,kadid10k/i29,train
3619,kadid10k,kadid10k/i29,train
3620,kadid10k,kadid10k/i29,train
3621,kadid10k,kadid10k/i29,train
3622,kadid10k,kadid10k/i29,train
3623,kadid10k,kadid10k/i29,train
3624,kadid10k,kadid10k/i29,train
3750,kadid10k,kadid10k/i31,train
3751,kadid10k,kadid10k/i31,train
3752,kadid10k,kadid10k/i31,train
3753,kadid10k,kadid10k/i31,train
3754,kadid10k,kadid10k/i31,train
3755,kadid10k,kadid10k/i31,train
3756,kadid10k,kadid10k/i31,train
3757,kadid10k,kadid10k/i31,train
3758,kadid10k,kadid10k/i31,train
3759,kadid10k,kadid10k/i31,train
3760,kadid10k,kadid10k/i31,train
3761,kadid10k,kadid10k/i31,train
3762,kadid10k,kadid10k/i31,train
3763,kadid10k,kadid10k/i31,train
3764,kadid10k,kadid10k/i31,train
3765,kadid10k,kadid10k/i31,train
3766,kadid10k,kadid10k/i31,train
3767,kadid10k,kadid10k/i31,train
3768,kadid10k,kadid10k/i31,train
3769,kadid10k,kadid10k/i31,train
3770,kadid10k,kadid10k/i31,train
3771,kadid10k,kadid10k/i31,train
3772,kadid10k,kadid10k/i31,train
3773,kadid10k,kadid10k/i31,train
3774,kadid10k,kadid10k/i31,train
3775,kadid10k,kadid10k/i31,train
3776,kadid10k,kadid10k/i31,train
3777,kadid10k,kadid10k/i31,train
3778,kadid10k,kadid10k/i31,train
3779,kadid10k,kadid10k/i31,train
3780,kadid10k,kadid10k/i31,train
3781,kadid10k,kadid10k/i31,train
3782,kadid10k,kadid10k/i31,train
3783,kadid10k,kadid10k/i31,train
3784,kadid10k,kadid10k/i31,train
3785,kadid10k,kadid10k/i31,train
3786,kadid10k,kadid10k/i31,train
3787,kadid10k,kadid10k/i31,train
3788,kadid10k,kadid10k/i31,train
3789,kadid10k,kadid10k/i31,train
3790,kadid10k,kadid10k/i31,train
3791,kadid10k,kadid10k/i31,train
3792,kadid10k,kadid10k/i31,train
3793,kadid10k,kadid10k/i31,train
3794,kadid10k,kadid10k/i31,train
3795,kadid10k,kadid10k/i31,train
3796,kadid10k,kadid10k/i31,train
3797,kadid10k,kadid10k/i31,train
3798,kadid10k,kadid10k/i31,train
3799,kadid10k,kadid10k/i31,train
3800,kadid10k,kadid10k/i31,train
3801,kadid10k,kadid10k/i31,train
3802,kadid10k,kadid10k/i31,train
3803,kadid10k,kadid10k/i31,train
3804,kadid10k,kadid10k/i31,train
3805,kadid10k,kadid10k/i31,train
3806,kadid10k,kadid10k/i31,train
3807,kadid10k,kadid10k/i31,train
3808,kadid10k,kadid10k/i31,train
3809,kadid10k,kadid10k/i31,train
3810,kadid10k,kadid10k/i31,train
3811,kadid10k,kadid10k/i31,train
3812,kadid10k,kadid10k/i31,train
3813,kadid10k,kadid10k/i31,train
3814,kadid10k,kadid10k/i31,train
3815,kadid10k,kadid10k/i31,train
3816,kadid10k,kadid10k/i31,train
3817,kadid10k,kadid10k/i31,train
3818,kadid10k,kadid10k/i31,train
3819,kadid10k,kadid10k/i31,train
3820,kadid10k,kadid10k/i31,train
3821,kadid10k,kadid10k/i31,train
3822,kadid10k,kadid10k/i31,train
3823,kadid10k,kadid10k/i31,train
3824,kadid10k,kadid10k/i31,train
3825,kadid10k,kadid10k/i31,train
